ref_id,marferret_name,tax_id,lineage.v1,data_type,data_source,pub_year,source_filename,seq_type,n_seqs_raw,aa_fasta,n_seqs_aa,Pfam34_raw_file,source_name,addnl_id,source_reference,source_link,source_filename
768,Scrippsiella_hangoei,447022,dinoflagellate,TSA,MMETSP,2014,MMETSP0369.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,108845,MMETSP0369.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,108845,MMETSP0369.pep.PFAM34.0.domtblout.tab,"Scrippsiella hangoei-like, Strain SHHI-4",MMETSP0369,"Keeling et al., 2014",,
769,Symbiodinium_sp_D1a,462645,dinoflagellate,TSA,MMETSP,2014,MMETSP1377.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,98469,MMETSP1377.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,98469,MMETSP1377.pep.PFAM34.0.domtblout.tab,"Symbiodinium sp., Strain D1a",MMETSP1377,"Keeling et al., 2014",,
770,Chloroparvula_japonica,1411623,chlorophyte,TSA,MMETSP,2014,MMETSP1310.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41352,MMETSP1310.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,41352,MMETSP1310.pep.PFAM34.0.domtblout.tab,Genus nov. species nov. RCC2339,MMETSP1310,"Keeling et al., 2014",,
771,Chloropicon_mariensis,1606511,chlorophyte,TSA,MMETSP,2014,MMETSP1309.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14853,MMETSP1309.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,14853,MMETSP1309.pep.PFAM34.0.domtblout.tab,"Genus nov. species nov., Strain RCC998",MMETSP1309,"Keeling et al., 2014",,
772,Chloropicon_laureae,464258,chlorophyte,TSA,MMETSP,2014,MMETSP1311.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15517,MMETSP1311.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,15517,MMETSP1311.pep.PFAM34.0.domtblout.tab,"Genus nov. species nov., Strain RCC856",MMETSP1311,"Keeling et al., 2014",,
773,Chloropicon_roscoffensis,1461544,chlorophyte,TSA,MMETSP,2014,MMETSP1312.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15205,MMETSP1312.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,15205,MMETSP1312.pep.PFAM34.0.domtblout.tab,"Genus nov. species nov., Strain RCC2335",MMETSP1312,"Keeling et al., 2014",,
774,Picochlorum_sp_RCC944,464278,chlorophyte,TSA,MMETSP,2014,MMETSP1330.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18534,MMETSP1330.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,18534,MMETSP1330.pep.PFAM34.0.domtblout.tab,"Picochlorum sp., Strain RCC944",MMETSP1330,"Keeling et al., 2014",,
775,Hemiselmis_andersenii,464988,cryptophyte,TSA,MMETSP,2014,MMETSP0043.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,56713,MMETSP0043.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,56713,MMETSP0043.pep.PFAM34.0.domtblout.tab,Hemiselmis andersenii CCMP644,MMETSP0043,"Keeling et al., 2014",,
776,Hemiselmis_andersenii,464988,cryptophyte,TSA,MMETSP,2014,MMETSP1041.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38417,MMETSP1041.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,38417,MMETSP1041.pep.PFAM34.0.domtblout.tab,"Hemiselmis andersenii, Strain CCMP439",MMETSP1041,"Keeling et al., 2014",,
777,Hemiselmis_andersenii,464988,cryptophyte,TSA,MMETSP,2014,MMETSP1042.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,46232,MMETSP1042.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,46232,MMETSP1042.pep.PFAM34.0.domtblout.tab,"Hemiselmis andersenii, Strain CCMP1180",MMETSP1042,"Keeling et al., 2014",,
778,Hemiselmis_andersenii,464988,cryptophyte,TSA,MMETSP,2014,MMETSP1043.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38831,MMETSP1043.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,38831,MMETSP1043.pep.PFAM34.0.domtblout.tab,"Hemiselmis andersenii, Strain CCMP441",MMETSP1043,"Keeling et al., 2014",,
779,Hemiselmis_tepida,464990,cryptophyte,TSA,MMETSP,2014,MMETSP1355.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36263,MMETSP1355.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,36263,MMETSP1355.pep.PFAM34.0.domtblout.tab,"Hemiselmis tepida, Strain CCMP443",MMETSP1355,"Keeling et al., 2014",,
780,Pseudo-nitzschia_heimii,476441,diatom,TSA,MMETSP,2014,MMETSP1423.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29770,MMETSP1423.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29770,MMETSP1423.pep.PFAM34.0.domtblout.tab,Pseudo-nitzschia heimii,MMETSP1423,"Keeling et al., 2014",,
781,Pavlovales_sp_CCMP2436,483367,haptophyte,TSA,MMETSP,2014,MMETSP0982.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42515,MMETSP0982.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,42515,MMETSP0982.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP 2436",MMETSP0982,"Keeling et al., 2014",,
782,Pavlovales_sp_CCMP2436,483367,haptophyte,TSA,MMETSP,2014,MMETSP0983.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40501,MMETSP0983.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,40501,MMETSP0983.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP 2436",MMETSP0983,"Keeling et al., 2014",,
783,Pavlovales_sp_CCMP2436,483367,haptophyte,TSA,MMETSP,2014,MMETSP0984.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39533,MMETSP0984.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39533,MMETSP0984.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP 2436",MMETSP0984,"Keeling et al., 2014",,
784,Pavlovales_sp_CCMP2436,483367,haptophyte,TSA,MMETSP,2014,MMETSP0985.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39307,MMETSP0985.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39307,MMETSP0985.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP 2436",MMETSP0985,"Keeling et al., 2014",,
785,Pedinellales_sp_CCMP2098,483369,ochrophyte,TSA,MMETSP,2014,MMETSP0990.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,52133,MMETSP0990.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,52133,MMETSP0990.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP2098",MMETSP0990,"Keeling et al., 2014",,
786,Pedinellales_sp_CCMP2098,483369,ochrophyte,TSA,MMETSP,2014,MMETSP0991.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,77887,MMETSP0991.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,77887,MMETSP0991.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP2098",MMETSP0991,"Keeling et al., 2014",,
787,Pedinellales_sp_CCMP2098,483369,ochrophyte,TSA,MMETSP,2014,MMETSP0992.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,59606,MMETSP0992.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,59606,MMETSP0992.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP2098",MMETSP0992,"Keeling et al., 2014",,
788,Pedinellales_sp_CCMP2098,483369,ochrophyte,TSA,MMETSP,2014,MMETSP0993.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,72691,MMETSP0993.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,72691,MMETSP0993.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP2098",MMETSP0993,"Keeling et al., 2014",,
789,Pelagophyceae_sp_CCMP2097,483370,ochrophyte,TSA,MMETSP,2014,MMETSP0974.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42128,MMETSP0974.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,42128,MMETSP0974.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP2097",MMETSP0974,"Keeling et al., 2014",,
790,Pelagophyceae_sp_CCMP2097,483370,ochrophyte,TSA,MMETSP,2014,MMETSP0975.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39537,MMETSP0975.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39537,MMETSP0975.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP2097",MMETSP0975,"Keeling et al., 2014",,
791,Pelagophyceae_sp_CCMP2097,483370,ochrophyte,TSA,MMETSP,2014,MMETSP0976.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42963,MMETSP0976.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,42963,MMETSP0976.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP2097",MMETSP0976,"Keeling et al., 2014",,
792,Pelagophyceae_sp_CCMP2097,483370,ochrophyte,TSA,MMETSP,2014,MMETSP0977.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41270,MMETSP0977.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,41270,MMETSP0977.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP2097",MMETSP0977,"Keeling et al., 2014",,
793,Ochromonadaceae_sp_CCMP2298,483371,ochrophyte,TSA,MMETSP,2014,MMETSP1141.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29298,MMETSP1141.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29298,MMETSP1141.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP2298",MMETSP1141,"Keeling et al., 2014",,
794,Ochromonadaceae_sp_CCMP2298,483371,ochrophyte,TSA,MMETSP,2014,MMETSP1142.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31169,MMETSP1142.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,31169,MMETSP1142.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP2298",MMETSP1142,"Keeling et al., 2014",,
795,Ochromonadaceae_sp_CCMP2298,483371,ochrophyte,TSA,MMETSP,2014,MMETSP1143.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33276,MMETSP1143.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,33276,MMETSP1143.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP2298",MMETSP1143,"Keeling et al., 2014",,
796,Ochromonadaceae_sp_CCMP2298,483371,ochrophyte,TSA,MMETSP,2014,MMETSP1144.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31260,MMETSP1144.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,31260,MMETSP1144.pep.PFAM34.0.domtblout.tab,"non described non described, Strain CCMP2298",MMETSP1144,"Keeling et al., 2014",,
797,Aristerstoma_sp_ATCC50986,485358,ciliate,TSA,MMETSP,2014,MMETSP0125.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18685,MMETSP0125.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,18685,MMETSP0125.pep.PFAM34.0.domtblout.tab,Aristerstoma sp. ATCC 50986,MMETSP0125,"Keeling et al., 2014",,
798,Pessonella_sp_PRA-29,498008,amoebozoa,TSA,MMETSP,2014,MMETSP0420.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,21414,MMETSP0420.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,21414,MMETSP0420.pep.PFAM34.0.domtblout.tab,Pessonella sp.,MMETSP0420,"Keeling et al., 2014",,
799,Trichosphaerium_sp_ATCC40318,498012,amoebozoa,TSA,MMETSP,2014,MMETSP0405.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25300,MMETSP0405.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,25300,MMETSP0405.pep.PFAM34.0.domtblout.tab,"Trichosphaerium sp, Strain Am-I-7 wt",MMETSP0405,"Keeling et al., 2014",,
800,Chromera_velia_CCMP2878,1169474,alveolate,TSA,MMETSP,2014,MMETSP0290.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42409,MMETSP0290.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,42409,MMETSP0290.pep.PFAM34.0.domtblout.tab,"Chromera velia, Strain CCMP2878",MMETSP0290,"Keeling et al., 2014",,
801,Licmophora_paradoxa,515479,diatom,TSA,MMETSP,2014,MMETSP1360.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,34208,MMETSP1360.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,34208,MMETSP1360.pep.PFAM34.0.domtblout.tab,"Licmophora paradoxa, Strain CCMP2313",MMETSP1360,"Keeling et al., 2014",,
802,Stephanopyxis_turris,515487,diatom,TSA,MMETSP,2014,MMETSP0794.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44067,MMETSP0794.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,44067,MMETSP0794.pep.PFAM34.0.domtblout.tab,Stephanopyxis turris,MMETSP0794,"Keeling et al., 2014",,
803,Heterosigma_akashiwo_CCMP452,536046,ochrophyte,TSA,MMETSP,2014,MMETSP0894.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19698,MMETSP0894.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,19698,MMETSP0894.pep.PFAM34.0.domtblout.tab,"Heterosigma akashiwo, Strain CCMP 452",MMETSP0894,"Keeling et al., 2014",,
804,Heterosigma_akashiwo_CCMP452,536046,ochrophyte,TSA,MMETSP,2014,MMETSP0895.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16656,MMETSP0895.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,16656,MMETSP0895.pep.PFAM34.0.domtblout.tab,"Heterosigma akashiwo, Strain CCMP 452",MMETSP0895,"Keeling et al., 2014",,
805,Heterosigma_akashiwo_CCMP452,536046,ochrophyte,TSA,MMETSP,2014,MMETSP0896.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14405,MMETSP0896.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,14405,MMETSP0896.pep.PFAM34.0.domtblout.tab,"Heterosigma akashiwo, Strain CCMP 452",MMETSP0896,"Keeling et al., 2014",,
806,Heterosigma_akashiwo_CCMP452,536046,ochrophyte,TSA,MMETSP,2014,MMETSP0897.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,13132,MMETSP0897.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,13132,MMETSP0897.pep.PFAM34.0.domtblout.tab,"Heterosigma akashiwo, Strain CCMP 452",MMETSP0897,"Keeling et al., 2014",,
807,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,TSA,MMETSP,2014,MMETSP0409.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25876,MMETSP0409.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,25876,MMETSP0409.pep.PFAM34.0.domtblout.tab,Heterosigma akashiwo CCMP3107,MMETSP0409,"Keeling et al., 2014",,
808,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,TSA,MMETSP,2014,MMETSP0410.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32576,MMETSP0410.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,32576,MMETSP0410.pep.PFAM34.0.domtblout.tab,Heterosigma akashiwo CCMP3107,MMETSP0410,"Keeling et al., 2014",,
809,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,TSA,MMETSP,2014,MMETSP0411.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31632,MMETSP0411.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,31632,MMETSP0411.pep.PFAM34.0.domtblout.tab,Heterosigma akashiwo CCMP3107,MMETSP0411,"Keeling et al., 2014",,
810,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,TSA,MMETSP,2014,MMETSP0414.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33643,MMETSP0414.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,33643,MMETSP0414.pep.PFAM34.0.domtblout.tab,Heterosigma akashiwo NB,MMETSP0414,"Keeling et al., 2014",,
811,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,TSA,MMETSP,2014,MMETSP0415.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35567,MMETSP0415.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,35567,MMETSP0415.pep.PFAM34.0.domtblout.tab,Heterosigma akashiwo NB,MMETSP0415,"Keeling et al., 2014",,
812,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,TSA,MMETSP,2014,MMETSP0416.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39089,MMETSP0416.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39089,MMETSP0416.pep.PFAM34.0.domtblout.tab,Heterosigma akashiwo NB,MMETSP0416,"Keeling et al., 2014",,
813,Ostreococcus_mediterraneus,1486918,chlorophyte,TSA,MMETSP,2014,MMETSP0929.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12512,MMETSP0929.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,12512,MMETSP0929.pep.PFAM34.0.domtblout.tab,"Ostreococcus mediterraneus, Strain clade-D-RCC2572",MMETSP0929,"Keeling et al., 2014",,
814,Ostreococcus_mediterraneus,1486918,chlorophyte,TSA,MMETSP,2014,MMETSP0930.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,9334,MMETSP0930.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,9334,MMETSP0930.pep.PFAM34.0.domtblout.tab,"Ostreococcus mediterraneus, Strain clade-D-RCC1621",MMETSP0930,"Keeling et al., 2014",,
815,Ostreococcus_mediterraneus,1486918,chlorophyte,TSA,MMETSP,2014,MMETSP0932.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,2908,MMETSP0932.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,2908,MMETSP0932.pep.PFAM34.0.domtblout.tab,"Ostreococcus mediterraneus, Strain clade-D-RCC2596",MMETSP0932,"Keeling et al., 2014",,
816,Bathycoccus_prasinos,41875,chlorophyte,TSA,MMETSP,2014,MMETSP0933.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12718,MMETSP0933.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,12718,MMETSP0933.pep.PFAM34.0.domtblout.tab,"Ostreococcus prasinos, Strain BCC99000",MMETSP0933,"Keeling et al., 2014",,
817,Ostreococcus_mediterraneus,1486918,chlorophyte,TSA,MMETSP,2014,MMETSP0936.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12043,MMETSP0936.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,12043,MMETSP0936.pep.PFAM34.0.domtblout.tab,"Ostreococcus mediterraneus, Strain clade-D-RCC2573",MMETSP0936,"Keeling et al., 2014",,
818,Ostreococcus_mediterraneus,1486918,chlorophyte,TSA,MMETSP,2014,MMETSP0937.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,554,MMETSP0937.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,554,MMETSP0937.pep.PFAM34.0.domtblout.tab,"Ostreococcus mediterraneus, Strain clade-D-RCC2593",MMETSP0937,"Keeling et al., 2014",,
819,Ostreococcus_mediterraneus,1486918,chlorophyte,TSA,MMETSP,2014,MMETSP0938.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12059,MMETSP0938.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,12059,MMETSP0938.pep.PFAM34.0.domtblout.tab,"Ostreococcus mediterraneus, Strain clade-D-RCC1107",MMETSP0938,"Keeling et al., 2014",,
820,Ostreococcus_lucimarinus,242159,chlorophyte,TSA,MMETSP,2014,MMETSP0939.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,13254,MMETSP0939.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,13254,MMETSP0939.pep.PFAM34.0.domtblout.tab,"Ostreococcus lucimarinus, Strain clade-A-BCC118000",MMETSP0939,"Keeling et al., 2014",,
821,Bigelowiella_longifila,552665,cercozoan,TSA,MMETSP,2014,MMETSP1359.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29121,MMETSP1359.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29121,MMETSP1359.pep.PFAM34.0.domtblout.tab,"Bigelowiella longifila, Strain CCMP242",MMETSP1359,"Keeling et al., 2014",,
822,Partenskyella_glossopodia,552666,cercozoan,TSA,MMETSP,2014,MMETSP1318.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26287,MMETSP1318.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,26287,MMETSP1318.pep.PFAM34.0.domtblout.tab,"Partenskyella glossopodia, Strain RCC365",MMETSP1318,"Keeling et al., 2014",,
823,Tetraselmis_sp_GSL018,582737,chlorophyte,TSA,MMETSP,2014,MMETSP0419.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35097,MMETSP0419.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,35097,MMETSP0419.pep.PFAM34.0.domtblout.tab,"Tetraselmis sp., Strain GSL018",MMETSP0419,"Keeling et al., 2014",,
824,Schmidingerella_taraikaensis,626734,ciliate,TSA,MMETSP,2014,MMETSP0434.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30567,MMETSP0434.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,30567,MMETSP0434.pep.PFAM34.0.domtblout.tab,"Favella taraikaensis, Strain Fe Narragansett Bay",MMETSP0434,"Keeling et al., 2014",,
825,Schmidingerella_taraikaensis,626734,ciliate,TSA,MMETSP,2014,MMETSP0436.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18340,MMETSP0436.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,18340,MMETSP0436.pep.PFAM34.0.domtblout.tab,"Favella taraikaensis, Strain Fe Narragansett Bay",MMETSP0436,"Keeling et al., 2014",,
826,Aplanochytrium_sp_PBS07,627963,stramenopile,TSA,MMETSP,2014,MMETSP0954.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18455,MMETSP0954.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,18455,MMETSP0954.pep.PFAM34.0.domtblout.tab,"Aplanochytrium sp, Strain PBS07",MMETSP0954,"Keeling et al., 2014",,
827,Aplanochytrium_sp_PBS07,627963,stramenopile,TSA,MMETSP,2014,MMETSP0955.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16209,MMETSP0955.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,16209,MMETSP0955.pep.PFAM34.0.domtblout.tab,"Aplanochytrium sp, Strain PBS07",MMETSP0955,"Keeling et al., 2014",,
828,Aplanochytrium_sp_PBS07,627963,stramenopile,TSA,MMETSP,2014,MMETSP0956.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15203,MMETSP0956.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,15203,MMETSP0956.pep.PFAM34.0.domtblout.tab,"Aplanochytrium sp, Strain PBS07",MMETSP0956,"Keeling et al., 2014",,
829,Aplanochytrium_sp_PBS07,627963,stramenopile,TSA,MMETSP,2014,MMETSP0957.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14288,MMETSP0957.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,14288,MMETSP0957.pep.PFAM34.0.domtblout.tab,"Aplanochytrium sp, Strain PBS07",MMETSP0957,"Keeling et al., 2014",,
830,Gymnochlora_sp_CCMP2014,629695,cercozoan,TSA,MMETSP,2014,MMETSP0110.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22412,MMETSP0110.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,22412,MMETSP0110.pep.PFAM34.0.domtblout.tab,"Gymnochlora sp., Strain CCMP2014",MMETSP0110,"Keeling et al., 2014",,
831,Symbiodinium_sp_CCMP2430,631057,dinoflagellate,TSA,MMETSP,2014,MMETSP1115.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,68316,MMETSP1115.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,68316,MMETSP1115.pep.PFAM34.0.domtblout.tab,"Symbiodinium sp., Strain CCMP2430",MMETSP1115,"Keeling et al., 2014",,
832,Symbiodinium_sp_CCMP2430,631057,dinoflagellate,TSA,MMETSP,2014,MMETSP1116.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57708,MMETSP1116.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,57708,MMETSP1116.pep.PFAM34.0.domtblout.tab,"Symbiodinium sp., Strain CCMP2430",MMETSP1116,"Keeling et al., 2014",,
833,Symbiodinium_sp_CCMP2430,631057,dinoflagellate,TSA,MMETSP,2014,MMETSP1117.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,54686,MMETSP1117.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,54686,MMETSP1117.pep.PFAM34.0.domtblout.tab,"Symbiodinium sp., Strain CCMP2430",MMETSP1117,"Keeling et al., 2014",,
834,Azadinium_spinosum,632150,dinoflagellate,TSA,MMETSP,2014,MMETSP1036.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,114621,MMETSP1036.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,114621,MMETSP1036.pep.PFAM34.0.domtblout.tab,"Azadinium spinosum, Strain 3D9",MMETSP1036,"Keeling et al., 2014",,
835,Azadinium_spinosum,632150,dinoflagellate,TSA,MMETSP,2014,MMETSP1037.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,113271,MMETSP1037.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,113271,MMETSP1037.pep.PFAM34.0.domtblout.tab,"Azadinium spinosum, Strain 3D9",MMETSP1037,"Keeling et al., 2014",,
836,Azadinium_spinosum,632150,dinoflagellate,TSA,MMETSP,2014,MMETSP1038.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,115654,MMETSP1038.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,115654,MMETSP1038.pep.PFAM34.0.domtblout.tab,"Azadinium spinosum, Strain 3D9",MMETSP1038,"Keeling et al., 2014",,
837,Lotharella_oceanica,641309,cercozoan,TSA,MMETSP,2014,MMETSP0040.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31934,MMETSP0040.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,31934,MMETSP0040.pep.PFAM34.0.domtblout.tab,"Lotharella oceanica, Strain CCMP622",MMETSP0040,"Keeling et al., 2014",,
838,Palpitomonas_bilix,652834,other,TSA,MMETSP,2014,MMETSP0780.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,55584,MMETSP0780.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,55584,MMETSP0780.pep.PFAM34.0.domtblout.tab,Palpitomonas bilix NIES-2562,MMETSP0780,"Keeling et al., 2014",,
