ref_id,tax_id,source_filename,seq_type,n_seqs_raw,aa_fasta,n_seqs_aa,Pfam34_raw_file
842,693140,MMETSP0472.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,98267,MMETSP0472.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,98267,MMETSP0472.pep.PFAM34.0.domtblout.tab
843,697907,MMETSP0986.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57600,MMETSP0986.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,57600,MMETSP0986.pep.PFAM34.0.domtblout.tab
844,697907,MMETSP0987.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,58243,MMETSP0987.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,58243,MMETSP0987.pep.PFAM34.0.domtblout.tab
845,697907,MMETSP0988.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57653,MMETSP0988.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,57653,MMETSP0988.pep.PFAM34.0.domtblout.tab
846,697907,MMETSP0989.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,58788,MMETSP0989.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,58788,MMETSP0989.pep.PFAM34.0.domtblout.tab
847,697910,MMETSP0329.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,1148,MMETSP0329.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,1148,MMETSP0329.pep.PFAM34.0.domtblout.tab
848,708627,MMETSP1172.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14087,MMETSP1172.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,14087,MMETSP1172.pep.PFAM34.0.domtblout.tab
849,708628,MMETSP1354.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16809,MMETSP1354.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,16809,MMETSP1354.pep.PFAM34.0.domtblout.tab
850,753081,MMETSP0045.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,13224,MMETSP0045.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,13224,MMETSP0045.pep.PFAM34.0.domtblout.tab
851,753684,MMETSP1450.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,56442,MMETSP1450.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,56442,MMETSP1450.pep.PFAM34.0.domtblout.tab
852,905079,MMETSP0046.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,69242,MMETSP0046.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,69242,MMETSP0046.pep.PFAM34.0.domtblout.tab
853,913974,MMETSP0744.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28773,MMETSP0744.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,28773,MMETSP0744.pep.PFAM34.0.domtblout.tab
854,913974,MMETSP0745.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25607,MMETSP0745.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,25607,MMETSP0745.pep.PFAM34.0.domtblout.tab
855,913974,MMETSP0746.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29344,MMETSP0746.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29344,MMETSP0746.pep.PFAM34.0.domtblout.tab
856,913974,MMETSP0747.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26073,MMETSP0747.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,26073,MMETSP0747.pep.PFAM34.0.domtblout.tab
857,933848,MMETSP1385.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,51489,MMETSP1385.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,51489,MMETSP1385.pep.PFAM34.0.domtblout.tab
858,938130,MMETSP0127.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,61255,MMETSP0127.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,61255,MMETSP0127.pep.PFAM34.0.domtblout.tab
859,947934,MMETSP0200.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18440,MMETSP0200.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,18440,MMETSP0200.pep.PFAM34.0.domtblout.tab
860,993574,MMETSP1374.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,63140,MMETSP1374.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,63140,MMETSP1374.pep.PFAM34.0.domtblout.tab
861,2749911,MMETSP1175.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40286,MMETSP1175.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,40286,MMETSP1175.pep.PFAM34.0.domtblout.tab
862,1032511,MMETSP0922.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17568,MMETSP0922.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,17568,MMETSP0922.pep.PFAM34.0.domtblout.tab
863,1034604,MMETSP1391.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33626,MMETSP1391.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,33626,MMETSP1391.pep.PFAM34.0.domtblout.tab
864,1034831,MMETSP1173.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32888,MMETSP1173.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,32888,MMETSP1173.pep.PFAM34.0.domtblout.tab
865,1042828,MMETSP0447.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,50558,MMETSP0447.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,50558,MMETSP0447.pep.PFAM34.0.domtblout.tab
866,1049557,MMETSP0152.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29871,MMETSP0152.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29871,MMETSP0152.pep.PFAM34.0.domtblout.tab
867,1049557,MMETSP0154.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33704,MMETSP0154.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,33704,MMETSP0154.pep.PFAM34.0.domtblout.tab
868,1074897,MMETSP0804.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36206,MMETSP0804.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,36206,MMETSP0804.pep.PFAM34.0.domtblout.tab
869,1077150,MMETSP1353.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16638,MMETSP1353.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,16638,MMETSP1353.pep.PFAM34.0.domtblout.tab
870,1078864,MMETSP0439.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,955,MMETSP0439.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,955,MMETSP0439.pep.PFAM34.0.domtblout.tab
871,1082188,MMETSP0449.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16344,MMETSP0449.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,16344,MMETSP0449.pep.PFAM34.0.domtblout.tab
872,2972369,MMETSP1166.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,49273,MMETSP1166.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,49273,MMETSP1166.pep.PFAM34.0.domtblout.tab
873,1411690,MMETSP1164.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,45060,MMETSP1164.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,45060,MMETSP1164.pep.PFAM34.0.domtblout.tab
874,1112570,MMETSP0198.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,21680,MMETSP0198.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,21680,MMETSP0198.pep.PFAM34.0.domtblout.tab
875,1112570,MMETSP0199.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,21034,MMETSP0199.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,21034,MMETSP0199.pep.PFAM34.0.domtblout.tab
876,1118495,MMETSP0580.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19813,MMETSP0580.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,19813,MMETSP0580.pep.PFAM34.0.domtblout.tab
877,1155430,MMETSP1326.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39205,MMETSP1326.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39205,MMETSP1326.pep.PFAM34.0.domtblout.tab
878,1158023,MMETSP0418.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,34313,MMETSP0418.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,34313,MMETSP0418.pep.PFAM34.0.domtblout.tab
879,1169540,MMETSP1451.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,47831,MMETSP1451.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,47831,MMETSP1451.pep.PFAM34.0.domtblout.tab
880,1181717,MMETSP1452.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26035,MMETSP1452.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,26035,MMETSP1452.pep.PFAM34.0.domtblout.tab
881,1333877,MMETSP1462.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,111618,MMETSP1462.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,111618,MMETSP1462.pep.PFAM34.0.domtblout.tab
882,1461541,MMETSP1438.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27982,MMETSP1438.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,27982,MMETSP1438.pep.PFAM34.0.domtblout.tab
883,1461542,MMETSP1446.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16391,MMETSP1446.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,16391,MMETSP1446.pep.PFAM34.0.domtblout.tab
884,1461544,MMETSP1453.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17456,MMETSP1453.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,17456,MMETSP1453.pep.PFAM34.0.domtblout.tab
885,1461544,MMETSP1456.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15308,MMETSP1456.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,15308,MMETSP1456.pep.PFAM34.0.domtblout.tab
886,1461545,MMETSP1468.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27033,MMETSP1468.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,27033,MMETSP1468.pep.PFAM34.0.domtblout.tab
887,1461544,MMETSP1470.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42404,MMETSP1470.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,42404,MMETSP1470.pep.PFAM34.0.domtblout.tab
888,1461547,MMETSP1473.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19814,MMETSP1473.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,19814,MMETSP1473.pep.PFAM34.0.domtblout.tab
889,1462469,MMETSP1467.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39656,MMETSP1467.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39656,MMETSP1467.pep.PFAM34.0.domtblout.tab
890,1486917,MMETSP1442.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25094,MMETSP1442.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,25094,MMETSP1442.pep.PFAM34.0.domtblout.tab
891,2624257,MMETSP0437.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,20480,MMETSP0437.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,20480,MMETSP0437.pep.PFAM34.0.domtblout.tab
